record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
MacLean_2018_2,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2018,Yes,United States,No,NA,empirical,2015,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,4_cohort study,3_survey,6_estimates of risk
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,NA,NA,b_cannabis,NA,NA,NA,NA,5_longitudinal
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Majtabai_2018,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2018,Yes,United States,No,NA,empirical,NA,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Malkin_2001,Data Extraction,NA,NA,Legal,Tanis,Colleen,2001,No,NA,No,NA,non-empirical,NA,NA,"This article outlined the need to supervised injection sites in Australia. They argued that by not introducing supervised injection sites, it violates international human rights treaties (ICESCR, ICCPR). The article argues that article 38(1) of the Single Convention 'measures against the abuse of drugs' can be interpreted in a way to allow Australian states to implement supervised injection sites legally. Overall, the article goes over the interpretation of Australian law in a way that supports the introduction of supervised injection sites. They also review evidence of the effectiveness of supervised injection sites in other countries (Europe, Canada).",2,NA,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,NA,NA,NA
Malkin_2001,Data Extraction,NA,NA,Legal,Tanis,Colleen,2001,No,NA,No,NA,non-empirical,NA,NA,"This article outlined the need to supervised injection sites in Australia. They argued that by not introducing supervised injection sites, it violates international human rights treaties (ICESCR, ICCPR). The article argues that article 38(1) of the Single Convention 'measures against the abuse of drugs' can be interpreted in a way to allow Australian states to implement supervised injection sites legally. Overall, the article goes over the interpretation of Australian law in a way that supports the introduction of supervised injection sites. They also review evidence of the effectiveness of supervised injection sites in other countries (Europe, Canada).",2,NA,NA,NA,7_chronic opioid users,7_chronic opioid users,NA,NA,NA
Malkin_2001,Data Extraction,NA,NA,Legal,Tanis,Colleen,2001,No,NA,No,NA,non-empirical,NA,NA,"This article outlined the need to supervised injection sites in Australia. They argued that by not introducing supervised injection sites, it violates international human rights treaties (ICESCR, ICCPR). The article argues that article 38(1) of the Single Convention 'measures against the abuse of drugs' can be interpreted in a way to allow Australian states to implement supervised injection sites legally. Overall, the article goes over the interpretation of Australian law in a way that supports the introduction of supervised injection sites. They also review evidence of the effectiveness of supervised injection sites in other countries (Europe, Canada).",2,NA,NA,NA,NA,NA,NA,NA,NA
Mallatt_2017,Data Extraction,NA,NA,Social Sciences,Colleen,NA,2017,Yes,United States,No,NA,empirical,2014,NA,Counties with highest oxycodone use per capita had higher heroin crime rates after PDMP.,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal
Mallatt_2017,Data Extraction,NA,NA,Social Sciences,Colleen,NA,2017,Yes,United States,No,NA,empirical,2014,NA,Counties with highest oxycodone use per capita had higher heroin crime rates after PDMP.,2,NA,NA,NA,NA,NA,6_ecological,3_survey,NA
Mallatt_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2014,NA,-found that mandates reduced opioid use in all insurance groups (medicaid & employer) when only looking at people with high opioid use in the previous year.   - opioid abuse defined as people receiving prescriptions for 211 days in a 180 time frame,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,4_comparative
Mallatt_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2014,NA,-found that mandates reduced opioid use in all insurance groups (medicaid & employer) when only looking at people with high opioid use in the previous year.   - opioid abuse defined as people receiving prescriptions for 211 days in a 180 time frame,2,NA,NA,NA,NA,NA,7_ecological time series,999_other,999_other
Mallatt_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2014,NA,-found that mandates reduced opioid use in all insurance groups (medicaid & employer) when only looking at people with high opioid use in the previous year.   - opioid abuse defined as people receiving prescriptions for 211 days in a 180 time frame,2,NA,NA,NA,NA,NA,6_ecological,9090_public data sources (ARCOS),9090_generates estimates of effect
Mallatt_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2016,NA,"PDMP Mandates increased opioid OD deaths, no evidence that pill mill laws affect OD rates.    PDMP Mandates increase heroin possessions and rate of persons likely to be selling heroin. Pill mill laws decreased heroin possession (mostly in high oxycodone counties); oxycontin reformulation increases rates of heroin possession and people likely to be selling heroin.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,1_hypothesis testing
Mallatt_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2016,NA,"PDMP Mandates increased opioid OD deaths, no evidence that pill mill laws affect OD rates.    PDMP Mandates increase heroin possessions and rate of persons likely to be selling heroin. Pill mill laws decreased heroin possession (mostly in high oxycodone counties); oxycontin reformulation increases rates of heroin possession and people likely to be selling heroin.",2,NA,NA,NA,NA,NA,6_ecological,5_chart reviews/medical records,2_estimates of rates
Mallatt_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2016,NA,"PDMP Mandates increased opioid OD deaths, no evidence that pill mill laws affect OD rates.    PDMP Mandates increase heroin possessions and rate of persons likely to be selling heroin. Pill mill laws decreased heroin possession (mostly in high oxycodone counties); oxycontin reformulation increases rates of heroin possession and people likely to be selling heroin.",2,NA,NA,NA,NA,NA,8_ecological geographic,999_other,NA
Mallatt_2019_2,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,No,NA,empirical,2016,NA,"PDMP Mandates increased opioid OD deaths, no evidence that pill mill laws affect OD rates.    PDMP Mandates increase heroin possessions and rate of persons likely to be selling heroin. Pill mill laws decreased heroin possession (mostly in high oxycodone counties); oxycontin reformulation increases rates of heroin possession and people likely to be selling heroin.",2,NA,NA,NA,NA,NA,NA,"9090_public, FBI data",NA
Mallya_2013,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2013,Yes,United States,Yes,No,empirical,2007,NA,"% positive went up but presumably due to increased detection, not increased use",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,999_other,4_cohort study,4_census,1_hypothesis testing
Mallya_2013,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2013,Yes,United States,Yes,No,empirical,2007,NA,"% positive went up but presumably due to increased detection, not increased use",2,NA,NA,NA,NA,9090_people on OAT,NA,NA,2_estimates of rates
Mallya_2013,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2013,Yes,United States,Yes,No,empirical,2007,NA,"% positive went up but presumably due to increased detection, not increased use",2,NA,NA,NA,NA,NA,NA,NA,5_longitudinal
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,NA,NA,NA
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,NA,NA,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,NA,NA,NA
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,NA,NA,c_meth,7_chronic opioid users,7_chronic opioid users,NA,NA,NA
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Mandiberg_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"This article basically outlined how to operate a drug and alcohol-free recovery housing for individuals released from prison, as well as the federal laws and acts that impact their operation (Federal rehabilitation act, Americans with disabilities act, housing, federal housing law). The article argues that housing is key and needs to be provided in addition to other services in order to successfully re-integrate individuals back into society following prison and reduce relapse and recidivism.",2,NA,NA,f_other,NA,NA,NA,NA,NA
Margolis_2009,Data Extraction,NA,NA,Health Sciences,Colleen and Roshni Pilot,Colleen,2009,Yes,United States,Yes,Yes,empirical,2006,NA,NA,2,1_High Income,5_North America,f_other,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,4_comparative
Margolis_2009,Data Extraction,NA,NA,Health Sciences,Colleen and Roshni Pilot,Colleen,2009,Yes,United States,Yes,Yes,empirical,2006,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5_longitudinal
Margolis_2010,Data Extraction,NA,NA,Health Sciences,Colleen and Roshni Pilot,Colleen,2010,Yes,United States,Yes,Yes,empirical,2006,NA,prior authorization in a commercial health plan,2,1_High Income,5_North America,f_other,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,4_comparative
Margolis_2010,Data Extraction,NA,NA,Health Sciences,Colleen and Roshni Pilot,Colleen,2010,Yes,United States,Yes,Yes,empirical,2006,NA,prior authorization in a commercial health plan,2,NA,NA,NA,NA,NA,8_ecological geographic,NA,NA
Marotta_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,No,NA,Yes,No,empirical,2011,NA,NA,2,NA,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,6_estimates of risk
Marotta_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,No,NA,Yes,No,empirical,2011,NA,NA,2,NA,NA,c_meth,NA,NA,6_ecological,999_other,NA
Marotta_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,No,NA,Yes,No,empirical,2011,NA,NA,2,NA,NA,d_cocaine,NA,NA,8_ecological geographic,"9090_Work Bank economic data, reportable disease records",NA
Marotta_2016,Data Extraction,NA,NA,Health Sciences,Alexis,Colleen,2016,No,NA,Yes,No,empirical,2011,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Marshall_2011,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2011,Yes,Canada,Yes,Yes,empirical,2005,NA,Mortality rate around insite before and after opened,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,2_estimates of rates
Marshall_2011,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2011,Yes,Canada,Yes,Yes,empirical,2005,NA,Mortality rate around insite before and after opened,2,NA,NA,c_meth,NA,NA,6_ecological,NA,NA
Marshall_2011,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2011,Yes,Canada,Yes,Yes,empirical,2005,NA,Mortality rate around insite before and after opened,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Marshall_2011,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2011,Yes,Canada,Yes,Yes,empirical,2005,NA,Mortality rate around insite before and after opened,2,NA,NA,f_other,NA,NA,NA,NA,NA
Martello_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,The primary aim of this project was to support  the Pennsylvania PDMP mandate by educating  emergency department (ED) providers regarding the  opioid epidemic and use of the PDMP and measure  opioid prescriptions posteducation.,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,2_clinical practitioners,4_cohort study,4_census,0_descriptive
Martello_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,The primary aim of this project was to support  the Pennsylvania PDMP mandate by educating  emergency department (ED) providers regarding the  opioid epidemic and use of the PDMP and measure  opioid prescriptions posteducation.,2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Martello_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2018,Yes,United States,Yes,No,empirical,2017,NA,The primary aim of this project was to support  the Pennsylvania PDMP mandate by educating  emergency department (ED) providers regarding the  opioid epidemic and use of the PDMP and measure  opioid prescriptions posteducation.,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Martin_2018,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2018,Yes,United States,Yes,No,empirical,2016,NA,increase in prescription diploids and fentanyl and no change in online heroin sales.,2,1_High Income,1_East Asia & Pacific,a_opioids,2_clinical practitioners,1_people who use illegal drugs,7_ecological time series,999_other,4_comparative
Martin_2018,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2018,Yes,United States,Yes,No,empirical,2016,NA,increase in prescription diploids and fentanyl and no change in online heroin sales.,2,NA,2_Europe & Central Asia,NA,NA,7_chronic opioid users,6_ecological,9090_web crawling/scraping,5_longitudinal
